species,alive,dead,alv_prop,ded_prop,total_prop,site,uid,date,factor,loc_count,geometry,lon_gda94,lat_gda94,count,avg_alive,avg_dead,avg_total,cor_av_liv,cor_av_ded,cor_av_tot,co_ef_nme,leaves,leaves_r2,twigs,bark,bark_r2,wood,wood_r2,branches,branches_r2,stems,stems_r2,agb,agb_r2,root,root_r2,tot_bm,total_alv_ba,total_ded_ba,total_ba,c_leaves,c_twigs,c_bark,c_wood,c_branches,c_stems,c_agb,c_roots
Callitris intratropica ,266.0,7.0,98.1549815498155,100.0,98.20143884892086,hsf01,8,20120710,0.5,7.0,POINT (131.0313293128634 -12.46929017974765),131.03132931286336,-12.469290179747652,7.0,38.714285714285715,1.0,39.714285714285715,19.357142857142858,0.5,19.857142857142858,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,19.000000000000004,0.5,19.5,1813.5,1891.5,7390.5,24043.5,18232.5,31434.0,51480.0,10569.0
Corymbia bleeseri,1.0,0.0,0.36900369003690037,0.0,0.3597122302158274,hsf01,8,20120710,0.5,7.0,POINT (131.0313293128634 -12.46929017974765),131.03132931286336,-12.469290179747652,7.0,38.714285714285715,1.0,39.714285714285715,19.357142857142858,0.5,19.857142857142858,Eubl,49,0.8,51,347,0.97,2225,0.97,1163,0.9,2573,0.97,3785,0.96,542,0.57,4327,0.07142857142857144,0.0,0.07142857142857144,3.5000000000000004,3.6428571428571432,24.78571428571429,158.92857142857144,83.07142857142858,183.7857142857143,270.3571428571429,38.71428571428572
E. chlorostachys,1.0,0.0,0.36900369003690037,0.0,0.3597122302158274,hsf01,8,20120710,0.5,7.0,POINT (131.0313293128634 -12.46929017974765),131.03132931286336,-12.469290179747652,7.0,38.714285714285715,1.0,39.714285714285715,19.357142857142858,0.5,19.857142857142858,Erch,154,0.75,160,401,0.95,1044,0.92,814,0.62,1445,0.93,2413,0.82,542,0.57,2955,0.07142857142857144,0.0,0.07142857142857144,11.000000000000002,11.42857142857143,28.642857142857146,74.57142857142858,58.14285714285715,103.21428571428572,172.3571428571429,38.71428571428572
E. miniata,3.0,0.0,1.107011070110701,0.0,1.079136690647482,hsf01,8,20120710,0.5,7.0,POINT (131.0313293128634 -12.46929017974765),131.03132931286336,-12.469290179747652,7.0,38.714285714285715,1.0,39.714285714285715,19.357142857142858,0.5,19.857142857142858,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,0.21428571428571427,0.0,0.21428571428571427,10.714285714285714,11.142857142857142,46.71428571428571,391.9285714285714,80.35714285714285,438.6428571428571,529.7142857142857,116.14285714285714
Buchanania obovata,1.0,0.0,0.36231884057971014,0.0,0.35211267605633806,hsf02,9,20120710,0.5,7.0,POINT (131.0461940004585 -12.47308223995816),131.04619400045854,-12.473082239958163,7.0,39.42857142857143,1.1428571428571428,40.57142857142857,19.714285714285715,0.5714285714285714,20.285714285714285,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.07142857142857144,0.0,0.07142857142857144,6.642857142857144,6.92857142857143,27.071428571428577,88.07142857142858,66.78571428571429,115.14285714285715,188.57142857142858,38.71428571428572
Callitris intratropica ,260.0,7.0,94.20289855072464,87.5,94.01408450704226,hsf02,9,20120710,0.5,7.0,POINT (131.0461940004585 -12.47308223995816),131.04619400045854,-12.473082239958163,7.0,39.42857142857143,1.1428571428571428,40.57142857142857,19.714285714285715,0.5714285714285714,20.285714285714285,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,18.571428571428573,0.5,19.07142857142857,1773.6428571428569,1849.9285714285713,7228.0714285714275,23515.071428571428,17831.785714285714,30743.142857142855,50348.57142857142,10336.714285714284
E. miniata,1.0,0.0,0.36231884057971014,0.0,0.35211267605633806,hsf02,9,20120710,0.5,7.0,POINT (131.0461940004585 -12.47308223995816),131.04619400045854,-12.473082239958163,7.0,39.42857142857143,1.1428571428571428,40.57142857142857,19.714285714285715,0.5714285714285714,20.285714285714285,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,0.07142857142857144,0.0,0.07142857142857144,3.571428571428572,3.714285714285715,15.571428571428573,130.64285714285717,26.78571428571429,146.21428571428572,176.57142857142858,38.71428571428572
E. tetrodonta,14.0,1.0,5.072463768115942,12.5,5.28169014084507,hsf02,9,20120710,0.5,7.0,POINT (131.0461940004585 -12.47308223995816),131.04619400045854,-12.473082239958163,7.0,39.42857142857143,1.1428571428571428,40.57142857142857,19.714285714285715,0.5714285714285714,20.285714285714285,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,1.0000000000000002,0.07142857142857142,1.0714285714285712,130.7142857142857,136.07142857142853,365.3571428571428,2315.357142857142,856.0714285714283,2680.714285714285,3646.0714285714275,580.7142857142856
Buchanania obovata,1.0,0.0,0.4524886877828055,0.0,0.42016806722689076,wedo01,10,20120606,0.1,7.0,POINT (131.0050186100947 -12.60400827072699),131.0050186100947,-12.604008270726993,7.0,31.571428571428573,2.4285714285714284,34.0,3.1571428571428575,0.24285714285714285,3.4000000000000004,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.014285714285714289,0.0,0.014285714285714289,1.328571428571429,1.385714285714286,5.4142857142857155,17.614285714285717,13.35714285714286,23.028571428571432,37.71428571428572,7.742857142857145
Corymbia polycarpa,23.0,0.0,10.407239819004525,0.0,9.663865546218489,wedo01,10,20120606,0.1,7.0,POINT (131.0050186100947 -12.60400827072699),131.0050186100947,-12.604008270726993,7.0,31.571428571428573,2.4285714285714284,34.0,3.1571428571428575,0.24285714285714285,3.4000000000000004,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.3285714285714286,0.0,0.3285714285714286,30.55714285714286,31.871428571428577,124.52857142857145,405.1285714285715,307.2142857142858,529.657142857143,867.4285714285716,178.08571428571432
Corymbia polysciada,32.0,0.0,14.479638009049776,0.0,13.445378151260504,wedo01,10,20120606,0.1,7.0,POINT (131.0050186100947 -12.60400827072699),131.0050186100947,-12.604008270726993,7.0,31.571428571428573,2.4285714285714284,34.0,3.1571428571428575,0.24285714285714285,3.4000000000000004,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.45714285714285724,0.0,0.45714285714285724,42.51428571428573,44.34285714285715,173.2571428571429,563.657142857143,427.4285714285715,736.9142857142858,1206.8571428571431,247.77142857142863
E. chlorostachys,67.0,0.0,30.316742081447963,0.0,28.15126050420168,wedo01,10,20120606,0.1,7.0,POINT (131.0050186100947 -12.60400827072699),131.0050186100947,-12.604008270726993,7.0,31.571428571428573,2.4285714285714284,34.0,3.1571428571428575,0.24285714285714285,3.4000000000000004,Erch,154,0.75,160,401,0.95,1044,0.92,814,0.62,1445,0.93,2413,0.82,542,0.57,2955,0.9571428571428572,0.0,0.9571428571428572,147.4,153.14285714285714,383.81428571428575,999.2571428571429,779.1142857142858,1383.0714285714287,2309.5857142857144,518.7714285714286
E. miniata,17.0,2.0,7.6923076923076925,11.76470588235294,7.9831932773109235,wedo01,10,20120606,0.1,7.0,POINT (131.0050186100947 -12.60400827072699),131.0050186100947,-12.604008270726993,7.0,31.571428571428573,2.4285714285714284,34.0,3.1571428571428575,0.24285714285714285,3.4000000000000004,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,0.24285714285714288,0.028571428571428567,0.2714285714285714,13.571428571428571,14.114285714285714,59.171428571428564,496.4428571428571,101.78571428571428,555.6142857142856,670.9714285714285,147.1142857142857
E. tetrodonta,19.0,0.0,8.597285067873303,0.0,7.9831932773109235,wedo01,10,20120606,0.1,7.0,POINT (131.0050186100947 -12.60400827072699),131.0050186100947,-12.604008270726993,7.0,31.571428571428573,2.4285714285714284,34.0,3.1571428571428575,0.24285714285714285,3.4000000000000004,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,0.27142857142857146,0.0,0.2714285714285714,33.114285714285714,34.47142857142857,92.55714285714285,586.5571428571428,216.87142857142857,679.1142857142856,923.6714285714285,147.1142857142857
Grevillea pteridifolia,3.0,0.0,1.3574660633484164,0.0,1.2605042016806722,wedo01,10,20120606,0.1,7.0,POINT (131.0050186100947 -12.60400827072699),131.0050186100947,-12.604008270726993,7.0,31.571428571428573,2.4285714285714284,34.0,3.1571428571428575,0.24285714285714285,3.4000000000000004,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.042857142857142864,0.0,0.042857142857142864,3.985714285714286,4.1571428571428575,16.242857142857147,52.84285714285715,40.07142857142858,69.0857142857143,113.14285714285717,23.22857142857143
L. humilis,43.0,0.0,19.457013574660635,0.0,18.067226890756302,wedo01,10,20120606,0.1,7.0,POINT (131.0050186100947 -12.60400827072699),131.0050186100947,-12.604008270726993,7.0,31.571428571428573,2.4285714285714284,34.0,3.1571428571428575,0.24285714285714285,3.4000000000000004,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.6142857142857143,0.0,0.6142857142857143,57.12857142857143,59.58571428571429,232.81428571428572,757.4142857142857,574.3571428571429,990.2285714285715,1621.7142857142858,332.9428571428572
Lophostemon lactifluus,9.0,0.0,4.072398190045249,0.0,3.7815126050420167,wedo01,10,20120606,0.1,7.0,POINT (131.0050186100947 -12.60400827072699),131.0050186100947,-12.604008270726993,7.0,31.571428571428573,2.4285714285714284,34.0,3.1571428571428575,0.24285714285714285,3.4000000000000004,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.1285714285714286,0.0,0.1285714285714286,11.957142857142859,12.471428571428573,48.728571428571435,158.52857142857144,120.21428571428572,207.2571428571429,339.42857142857144,69.6857142857143
P. spiralis,3.0,0.0,1.3574660633484164,0.0,1.2605042016806722,wedo01,10,20120606,0.1,7.0,POINT (131.0050186100947 -12.60400827072699),131.0050186100947,-12.604008270726993,7.0,31.571428571428573,2.4285714285714284,34.0,3.1571428571428575,0.24285714285714285,3.4000000000000004,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.042857142857142864,0.0,0.042857142857142864,3.985714285714286,4.1571428571428575,16.242857142857147,52.84285714285715,40.07142857142858,69.0857142857143,113.14285714285717,23.22857142857143
Terminalia ferdinandiana,2.0,0.0,0.904977375565611,0.0,0.8403361344537815,wedo01,10,20120606,0.1,7.0,POINT (131.0050186100947 -12.60400827072699),131.0050186100947,-12.604008270726993,7.0,31.571428571428573,2.4285714285714284,34.0,3.1571428571428575,0.24285714285714285,3.4000000000000004,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.028571428571428577,0.0,0.028571428571428577,2.657142857142858,2.771428571428572,10.828571428571431,35.228571428571435,26.71428571428572,46.057142857142864,75.42857142857144,15.48571428571429
dead,2.0,15.0,0.904977375565611,88.23529411764706,7.142857142857142,wedo01,10,20120606,0.1,7.0,POINT (131.0050186100947 -12.60400827072699),131.0050186100947,-12.604008270726993,7.0,31.571428571428573,2.4285714285714284,34.0,3.1571428571428575,0.24285714285714285,3.4000000000000004,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.028571428571428577,0.21428571428571427,0.24285714285714288,22.58571428571429,23.55714285714286,92.04285714285716,299.4428571428572,227.07142857142858,391.4857142857143,641.1428571428572,131.62857142857143
C. armstrongii,9.0,1.0,4.477611940298507,6.25,4.6082949308755765,wedo03,11,20120710,0.25,7.0,POINT (130.9831230543892 -12.5339548490209),130.98312305438918,-12.5339548490209,7.0,28.714285714285715,2.2857142857142856,31.0,7.178571428571429,0.5714285714285714,7.75,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.3214285714285714,0.03571428571428571,0.35714285714285715,33.214285714285715,34.642857142857146,135.35714285714286,440.3571428571429,333.92857142857144,575.7142857142858,942.8571428571429,193.57142857142858
Corymbia bleeseri,19.0,1.0,9.45273631840796,6.25,9.216589861751153,wedo03,11,20120710,0.25,7.0,POINT (130.9831230543892 -12.5339548490209),130.98312305438918,-12.5339548490209,7.0,28.714285714285715,2.2857142857142856,31.0,7.178571428571429,0.5714285714285714,7.75,Eubl,49,0.8,51,347,0.97,2225,0.97,1163,0.9,2573,0.97,3785,0.96,542,0.57,4327,0.6785714285714285,0.03571428571428571,0.7142857142857143,35.0,36.42857142857143,247.85714285714286,1589.2857142857142,830.7142857142858,1837.857142857143,2703.5714285714284,387.14285714285717
Corymbia polysciada,3.0,0.0,1.4925373134328357,0.0,1.3824884792626728,wedo03,11,20120710,0.25,7.0,POINT (130.9831230543892 -12.5339548490209),130.98312305438918,-12.5339548490209,7.0,28.714285714285715,2.2857142857142856,31.0,7.178571428571429,0.5714285714285714,7.75,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.10714285714285714,0.0,0.10714285714285714,9.964285714285714,10.392857142857142,40.607142857142854,132.10714285714286,100.17857142857142,172.7142857142857,282.85714285714283,58.07142857142857
Corymbia porrecta,3.0,1.0,1.4925373134328357,6.25,1.8433179723502304,wedo03,11,20120710,0.25,7.0,POINT (130.9831230543892 -12.5339548490209),130.98312305438918,-12.5339548490209,7.0,28.714285714285715,2.2857142857142856,31.0,7.178571428571429,0.5714285714285714,7.75,Eupo,73,0.85,76,326,0.98,1289,0.98,619,0.96,1616,0.9,2308,0.98,542,0.57,2850,0.10714285714285714,0.03571428571428571,0.14285714285714288,10.42857142857143,10.85714285714286,46.57142857142858,184.14285714285717,88.42857142857144,230.8571428571429,329.7142857142858,77.42857142857144
E. chlorostachys,18.0,2.0,8.955223880597014,12.5,9.216589861751153,wedo03,11,20120710,0.25,7.0,POINT (130.9831230543892 -12.5339548490209),130.98312305438918,-12.5339548490209,7.0,28.714285714285715,2.2857142857142856,31.0,7.178571428571429,0.5714285714285714,7.75,Erch,154,0.75,160,401,0.95,1044,0.92,814,0.62,1445,0.93,2413,0.82,542,0.57,2955,0.6428571428571428,0.07142857142857142,0.7142857142857143,110.0,114.28571428571429,286.42857142857144,745.7142857142858,581.4285714285714,1032.142857142857,1723.5714285714287,387.14285714285717
E. miniata,47.0,3.0,23.383084577114428,18.75,23.04147465437788,wedo03,11,20120710,0.25,7.0,POINT (130.9831230543892 -12.5339548490209),130.98312305438918,-12.5339548490209,7.0,28.714285714285715,2.2857142857142856,31.0,7.178571428571429,0.5714285714285714,7.75,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,1.6785714285714286,0.10714285714285714,1.7857142857142856,89.28571428571428,92.85714285714285,389.2857142857143,3266.0714285714284,669.6428571428571,3655.3571428571427,4414.285714285714,967.8571428571428
E. tetrodonta,84.0,3.0,41.7910447761194,18.75,40.09216589861751,wedo03,11,20120710,0.25,7.0,POINT (130.9831230543892 -12.5339548490209),130.98312305438918,-12.5339548490209,7.0,28.714285714285715,2.2857142857142856,31.0,7.178571428571429,0.5714285714285714,7.75,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,3.0,0.10714285714285714,3.1071428571428568,379.0714285714285,394.60714285714283,1059.5357142857142,6714.535714285714,2482.6071428571427,7774.0714285714275,10573.607142857141,1684.0714285714284
L. humilis,10.0,1.0,4.975124378109453,6.25,5.0691244239631335,wedo03,11,20120710,0.25,7.0,POINT (130.9831230543892 -12.5339548490209),130.98312305438918,-12.5339548490209,7.0,28.714285714285715,2.2857142857142856,31.0,7.178571428571429,0.5714285714285714,7.75,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.35714285714285715,0.03571428571428571,0.39285714285714285,36.535714285714285,38.107142857142854,148.89285714285714,484.3928571428571,367.32142857142856,633.2857142857142,1037.142857142857,212.92857142857142
P. careya,6.0,3.0,2.9850746268656714,18.75,4.147465437788019,wedo03,11,20120710,0.25,7.0,POINT (130.9831230543892 -12.5339548490209),130.98312305438918,-12.5339548490209,7.0,28.714285714285715,2.2857142857142856,31.0,7.178571428571429,0.5714285714285714,7.75,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.21428571428571427,0.10714285714285714,0.32142857142857145,29.892857142857146,31.17857142857143,121.82142857142858,396.3214285714286,300.53571428571433,518.1428571428572,848.5714285714287,174.21428571428572
xanta dara,2.0,1.0,0.9950248756218906,6.25,1.3824884792626728,wedo03,11,20120710,0.25,7.0,POINT (130.9831230543892 -12.5339548490209),130.98312305438918,-12.5339548490209,7.0,28.714285714285715,2.2857142857142856,31.0,7.178571428571429,0.5714285714285714,7.75,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.07142857142857144,0.03571428571428571,0.10714285714285714,9.964285714285714,10.392857142857142,40.607142857142854,132.10714285714286,100.17857142857142,172.7142857142857,282.85714285714283,58.07142857142857
Corymbia terminalis,1.0,0.0,14.285714285714285,0.0,7.6923076923076925,wh02,50,20120724,0.1,7.0,POINT (130.6792955259559 -18.23425249677285),130.67929552595592,-18.23425249677285,7.0,1.0,0.8571428571428571,1.8571428571428572,0.1,0.08571428571428572,0.18571428571428572,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.014285714285714285,0.0,0.014285714285714285,1.3285714285714285,1.3857142857142857,5.414285714285714,17.614285714285714,13.357142857142856,23.02857142857143,37.714285714285715,7.742857142857143
Eucalyptus brevifolia,1.0,1.0,14.285714285714285,16.666666666666664,15.384615384615385,wh02,50,20120724,0.1,7.0,POINT (130.6792955259559 -18.23425249677285),130.67929552595592,-18.23425249677285,7.0,1.0,0.8571428571428571,1.8571428571428572,0.1,0.08571428571428572,0.18571428571428572,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.014285714285714285,0.014285714285714284,0.02857142857142857,2.657142857142857,2.7714285714285714,10.828571428571427,35.22857142857143,26.71428571428571,46.05714285714286,75.42857142857143,15.485714285714286
Eucalyptus pruinosa,5.0,5.0,71.42857142857143,83.33333333333334,76.92307692307693,wh02,50,20120724,0.1,7.0,POINT (130.6792955259559 -18.23425249677285),130.67929552595592,-18.23425249677285,7.0,1.0,0.8571428571428571,1.8571428571428572,0.1,0.08571428571428572,0.18571428571428572,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.07142857142857144,0.07142857142857144,0.14285714285714288,13.285714285714288,13.85714285714286,54.14285714285715,176.14285714285717,133.57142857142858,230.2857142857143,377.14285714285717,77.42857142857144
Acacia nilotoca,13.0,0.0,100.0,,100.0,wh07,55,20120725,0.1,7.0,POINT (130.8552135367406 -17.73062025621337),130.8552135367406,-17.73062025621337,7.0,1.8571428571428572,0.0,1.8571428571428572,0.18571428571428572,0.0,0.18571428571428572,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.18571428571428572,,0.18571428571428572,17.271428571428572,18.014285714285716,70.38571428571429,228.9857142857143,173.64285714285714,299.37142857142857,490.2857142857143,100.65714285714286
Terminalia arostrata,1.0,0.0,100.0,,100.0,vrd16,64,20120727,0.1,7.0,POINT (130.8824382767118 -17.2742162119834),130.8824382767118,-17.274216211983404,7.0,0.14285714285714285,0.0,0.14285714285714285,0.014285714285714285,0.0,0.014285714285714285,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.014285714285714285,,0.014285714285714285,1.3285714285714285,1.3857142857142857,5.414285714285714,17.614285714285714,13.357142857142856,23.02857142857143,37.714285714285715,7.742857142857143
Corymbia terminalis,1.0,0.0,11.11111111111111,,11.11111111111111,vrd20,68,20120728,0.1,7.0,POINT (130.899049606386 -17.10211884294857),130.89904960638597,-17.102118842948574,7.0,1.2857142857142858,0.0,1.2857142857142858,0.1285714285714286,0.0,0.1285714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.014285714285714285,,0.014285714285714285,1.3285714285714285,1.3857142857142857,5.414285714285714,17.614285714285714,13.357142857142856,23.02857142857143,37.714285714285715,7.742857142857143
Terminalia arostrata,8.0,0.0,88.88888888888889,,88.88888888888889,vrd20,68,20120728,0.1,7.0,POINT (130.899049606386 -17.10211884294857),130.89904960638597,-17.102118842948574,7.0,1.2857142857142858,0.0,1.2857142857142858,0.1285714285714286,0.0,0.1285714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.11428571428571428,,0.11428571428571428,10.628571428571428,11.085714285714285,43.31428571428571,140.9142857142857,106.85714285714285,184.22857142857143,301.7142857142857,61.94285714285714
Terminalia arostrata,15.0,1.0,100.0,100.0,100.0,vrd22,70,20120728,0.1,7.0,POINT (131.0941015279007 -17.03746067890086),131.0941015279007,-17.037460678900857,7.0,2.142857142857143,0.14285714285714285,2.2857142857142856,0.2142857142857143,0.014285714285714285,0.22857142857142856,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.2142857142857143,0.014285714285714285,0.22857142857142856,21.257142857142856,22.17142857142857,86.62857142857142,281.8285714285714,213.7142857142857,368.45714285714286,603.4285714285714,123.88571428571429
Corymbia terminalis,2.0,0.0,9.090909090909092,,9.090909090909092,vrd23,71,20120729,0.1,7.0,POINT (131.05614305432 -16.99375008452092),131.05614305432005,-16.99375008452092,7.0,3.142857142857143,0.0,3.142857142857143,0.3142857142857143,0.0,0.3142857142857143,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.02857142857142857,,0.02857142857142857,2.657142857142857,2.7714285714285714,10.828571428571427,35.22857142857143,26.71428571428571,46.05714285714286,75.42857142857143,15.485714285714286
Terminalia arostrata,20.0,0.0,90.9090909090909,,90.9090909090909,vrd23,71,20120729,0.1,7.0,POINT (131.05614305432 -16.99375008452092),131.05614305432005,-16.99375008452092,7.0,3.142857142857143,0.0,3.142857142857143,0.3142857142857143,0.0,0.3142857142857143,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.2857142857142857,,0.2857142857142857,26.57142857142857,27.71428571428571,108.28571428571428,352.2857142857143,267.1428571428571,460.57142857142856,754.2857142857142,154.85714285714286
Corymbia terminalis,4.0,0.0,57.14285714285714,,57.14285714285714,vrd25,73,20120730,0.1,7.0,POINT (131.061492944338 -16.66762118150601),131.061492944338,-16.667621181506014,7.0,1.0,0.0,1.0,0.1,0.0,0.1,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.05714285714285714,,0.05714285714285714,5.314285714285714,5.542857142857143,21.657142857142855,70.45714285714286,53.42857142857142,92.11428571428571,150.85714285714286,30.97142857142857
Terminalia arostrata,2.0,0.0,28.57142857142857,,28.57142857142857,vrd25,73,20120730,0.1,7.0,POINT (131.061492944338 -16.66762118150601),131.061492944338,-16.667621181506014,7.0,1.0,0.0,1.0,0.1,0.0,0.1,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.02857142857142857,,0.02857142857142857,2.657142857142857,2.7714285714285714,10.828571428571427,35.22857142857143,26.71428571428571,46.05714285714286,75.42857142857143,15.485714285714286
Terminalia canescens,1.0,0.0,14.285714285714285,,14.285714285714285,vrd25,73,20120730,0.1,7.0,POINT (131.061492944338 -16.66762118150601),131.061492944338,-16.667621181506014,7.0,1.0,0.0,1.0,0.1,0.0,0.1,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.014285714285714285,,0.014285714285714285,1.3285714285714285,1.3857142857142857,5.414285714285714,17.614285714285714,13.357142857142856,23.02857142857143,37.714285714285715,7.742857142857143
Acacia holosericea,1.0,0.0,0.7518796992481203,0.0,0.6896551724137931,vrd30,78,20120731,0.25,7.0,POINT (131.1141672006653 -16.33828722537855),131.1141672006653,-16.33828722537855,7.0,19.0,1.7142857142857142,20.714285714285715,4.75,0.42857142857142855,5.178571428571429,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.03571428571428571,0.0,0.03571428571428572,3.321428571428572,3.464285714285715,13.535714285714288,44.03571428571429,33.392857142857146,57.57142857142858,94.28571428571429,19.35714285714286
Bauhinia cunninghamii,1.0,0.0,0.7518796992481203,0.0,0.6896551724137931,vrd30,78,20120731,0.25,7.0,POINT (131.1141672006653 -16.33828722537855),131.1141672006653,-16.33828722537855,7.0,19.0,1.7142857142857142,20.714285714285715,4.75,0.42857142857142855,5.178571428571429,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.03571428571428571,0.0,0.03571428571428572,3.321428571428572,3.464285714285715,13.535714285714288,44.03571428571429,33.392857142857146,57.57142857142858,94.28571428571429,19.35714285714286
Eucalyptus tectifica,122.0,12.0,91.72932330827066,100.0,92.41379310344827,vrd30,78,20120731,0.25,7.0,POINT (131.1141672006653 -16.33828722537855),131.1141672006653,-16.33828722537855,7.0,19.0,1.7142857142857142,20.714285714285715,4.75,0.42857142857142855,5.178571428571429,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,4.357142857142857,0.42857142857142855,4.785714285714286,445.07142857142856,464.2142857142857,1813.7857142857142,5900.785714285714,4474.642857142857,7714.571428571428,12634.285714285714,2593.8571428571427
Exocarpos parvifolia,9.0,0.0,6.7669172932330826,0.0,6.206896551724138,vrd30,78,20120731,0.25,7.0,POINT (131.1141672006653 -16.33828722537855),131.1141672006653,-16.33828722537855,7.0,19.0,1.7142857142857142,20.714285714285715,4.75,0.42857142857142855,5.178571428571429,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.3214285714285714,0.0,0.32142857142857145,29.892857142857146,31.17857142857143,121.82142857142858,396.3214285714286,300.53571428571433,518.1428571428572,848.5714285714287,174.21428571428572
Atalaya hemiglauca,1.0,0.0,25.0,,25.0,vrd32,80,20120801,0.1,7.0,POINT (131.2389273242553 -16.20861252510795),131.23892732425526,-16.208612525107945,7.0,0.5714285714285714,0.0,0.5714285714285714,0.05714285714285714,0.0,0.05714285714285714,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.014285714285714285,,0.014285714285714285,1.3285714285714285,1.3857142857142857,5.414285714285714,17.614285714285714,13.357142857142856,23.02857142857143,37.714285714285715,7.742857142857143
